segment_id,function_class,lane_number,speed_class,road_length,out_degree,trajectory_count,medium_speed,other_attrs_json
90001262887631,5,1,6,46,2,5,4,
90001821664220,5,1,6,26,3,5,6,
90001816947280,5,1,7,39,2,5,3,
6744061,4,2,5,90,3,5,3,
90000823735090,5,1,7,88,3,5,12,
90000975334071,5,1,6,80,4,5,7,
623475401,5,1,6,93,3,5,4,
3962730,5,1,6,9,3,5,4,
3943430,5,1,6,120,2,5,2,
3774451,5,1,6,16,3,6,10,
6887570,5,1,6,24,2,6,0,
5483351,5,2,6,59,2,5,2,
90001831186921,5,1,6,81,2,5,11,
4048340,5,1,6,72,2,5,5,
3840430,5,1,6,16,2,5,3,
90001694733391,5,1,6,125,3,5,1,
90001211122760,5,1,7,32,1,5,6,
8103090,5,1,6,134,1,5,6,
90000261150431,5,1,6,56,3,5,5,
90000198830711,5,1,6,72,3,5,7,
2675900,5,1,6,1745,2,5,16,
302523191,5,2,6,34,3,5,4,
90000327415610,5,1,6,41,3,5,3,
431469500,5,1,6,71,2,5,3,
90000001009850,5,1,6,138,3,5,11,
90001907237221,5,1,6,23,3,5,0,
90001768770320,5,1,6,10,3,0,7,
194820460,5,1,6,32,2,5,11,
90000410322551,5,1,6,104,3,5,12,
4846460,3,2,5,9,3,5,12,
540132840,5,1,6,97,2,5,6,
90000398327310,5,1,6,104,3,5,8,
90000220246451,5,1,7,62,3,5,4,
3186590,5,1,6,71,4,5,8,
90001177120981,5,1,6,38,3,5,9,
3880860,5,1,6,104,4,5,4,
90000462586850,5,1,6,23,2,6,5,
1107031180,5,1,6,47,3,5,5,
90001176648540,4,1,6,292,3,5,14,
90000891355241,5,1,6,59,4,5,0,
90001769054951,5,1,6,58,3,5,3,
90000267091820,5,1,6,26,3,5,0,
90001846707900,5,1,7,22,2,3,0,
90000220249831,5,1,6,94,3,5,3,
90000573025610,5,1,6,22,2,5,10,
90000569433260,5,1,6,96,2,5,10,
180585071,5,1,6,51,3,5,9,
180651111,5,1,6,73,4,5,8,
201430060,5,1,6,192,4,5,10,
90001832833991,5,1,6,14,2,5,2,
13665491,5,1,6,75,3,5,0,
90000384396551,5,1,6,92,3,5,7,
859622070,5,1,7,12,2,5,2,
879049091,5,1,6,44,2,5,10,
90000237700201,5,1,6,56,2,5,5,
90000359490921,5,1,6,33,4,5,7,
90000996190181,5,1,6,63,2,5,4,
548950941,5,1,6,60,2,5,1,
90000219414940,5,1,6,50,3,5,0,
90001822833570,5,1,6,80,3,5,6,
90001723954721,5,1,6,95,3,5,7,
7524180,5,1,6,132,4,5,11,
90000908985091,5,1,6,30,2,5,4,
707643851,5,1,6,58,2,5,11,
90000264079820,5,1,5,8,2,5,2,
3895480,5,1,6,131,3,5,7,
90001008164630,5,1,6,47,3,5,3,
90000863207091,5,1,6,182,3,5,14,
90000472653101,5,1,6,87,4,5,11,
4693720,5,2,5,86,2,5,5,
90001984703341,5,1,6,83,3,5,12,
879137501,5,1,6,156,3,5,7,
856260900,5,1,6,43,2,5,5,
3230360,5,1,6,102,3,5,7,
1106873100,5,1,6,86,3,5,2,
180619481,5,1,6,127,3,5,15,
90000260606391,5,1,6,55,2,5,1,
1045978580,5,1,6,12,3,5,2,
476796841,5,1,6,76,2,5,1,
5656041,5,1,6,122,2,5,1,
90000236984881,5,1,7,56,4,5,9,
90000001238100,5,1,6,106,3,5,5,
553163560,5,1,6,132,3,5,15,
90001692425330,4,2,6,29,2,5,5,
90000816077931,5,1,6,39,3,5,4,
3597661,5,1,6,77,3,5,4,
90001892025160,5,1,6,107,3,5,10,
5352590,4,1,6,34,3,5,9,
625941021,5,1,6,65,3,5,6,
17592650,5,1,6,104,3,5,9,
7540630,5,1,6,13,5,0,6,
90000592953561,4,2,5,64,2,5,12,
90001801057411,5,1,7,42,3,5,5,
90002002547980,5,1,6,69,2,5,6,
879155611,5,1,6,59,4,5,0,
180669060,5,1,6,48,4,5,6,
90001774824581,5,1,7,38,3,5,4,
2359211,5,1,6,45,2,5,10,
5902260,5,2,7,173,2,5,7,
90001812724301,5,1,7,363,3,5,14,
90001830087470,5,1,7,225,4,5,7,
144244531,5,1,6,60,3,5,6,
8100491,5,1,6,16,3,5,3,
90000012700880,5,1,6,34,3,5,5,
887025621,5,1,6,35,3,5,6,
90000197738561,5,1,6,173,3,5,11,
90000891432900,5,1,6,55,3,5,1,
90000237576371,5,1,6,174,4,4,12,
856244190,5,1,6,22,3,0,6,
90001393958911,5,1,6,62,2,5,5,
90001811963120,5,1,7,81,2,5,1,
7493721,5,2,6,53,1,5,8,
90000246834641,5,1,6,111,4,5,2,
201429821,5,1,6,21,3,5,9,
90000198019570,5,1,6,57,3,5,9,
4909061,4,1,6,80,3,5,6,
90001809912541,4,1,7,15,2,5,9,
90000256363440,5,1,6,36,3,5,2,
864438861,5,1,6,52,3,5,2,
90000001235621,5,1,6,48,3,5,8,
6219200,5,1,6,54,4,5,2,
90001821788860,5,1,6,30,3,5,3,
397553421,5,1,6,119,2,5,13,
180571251,5,1,6,406,4,5,16,
90001977469800,5,1,7,80,3,5,6,
428474111,5,1,6,22,3,5,10,
879051371,5,1,6,33,2,5,1,
90002025338680,5,1,6,59,2,5,0,
90000237021430,5,1,6,271,3,5,0,
6817561,5,1,7,139,3,5,1,
90001424713811,5,1,6,72,3,5,0,
333135651,5,1,6,30,3,5,0,
90000359774280,5,1,6,181,3,5,14,
415755070,5,1,6,35,3,5,0,
880722941,5,1,6,112,2,5,6,
8262300,5,1,6,116,3,5,1,
5739530,4,1,6,60,2,5,7,
7866961,5,2,7,468,3,5,11,
90000332539371,5,1,7,112,3,5,5,
695849191,5,1,7,123,2,5,8,
90000285149361,5,1,6,69,3,5,5,
6075003130,5,1,7,58,4,5,2,
90000412848841,5,1,6,31,2,5,6,
90000573538371,5,1,6,65,2,5,8,
90000977552360,5,1,6,299,3,5,15,
416369491,5,1,6,64,4,5,8,
1106862300,5,1,7,44,2,5,3,
90001658732901,5,1,6,26,3,5,9,
90000573169100,5,1,6,36,3,5,11,
90001942074380,4,2,5,70,2,5,1,
90001830814141,5,1,6,121,3,5,8,
173101000,5,1,6,10,5,5,3,
2117141,5,1,6,223,4,5,14,
2908740,5,1,6,33,3,5,12,
90001258153310,5,1,6,66,1,5,7,
90000286214421,5,1,6,27,3,6,2,
90001800115250,5,1,6,41,3,5,10,
90001308061971,5,1,6,62,3,5,0,
6658801,5,1,6,6,2,5,0,
90000873897251,5,1,6,95,3,5,0,
5497551,5,1,6,91,3,5,10,
90001625287920,5,1,6,154,3,5,0,
400155081,5,1,6,227,2,5,8,
90001778571061,5,1,6,37,4,5,1,
90001777944001,5,1,6,40,3,5,4,
90001587940160,4,2,5,476,2,5,15,
5396941,5,1,6,46,4,5,7,
2454620,5,1,6,59,2,5,8,
855485110,5,1,6,134,4,5,7,
90001884631350,5,1,7,22,2,6,3,
735148650,5,1,6,77,1,5,6,
3486210,5,1,6,189,3,5,15,
422374760,5,1,6,34,3,5,9,
90000468468141,5,1,6,95,3,5,4,
3570260,3,1,6,32,3,5,8,
164140341,5,1,6,16,2,5,6,
90001314097821,2,1,5,192,2,5,14,
302445380,5,1,6,12,4,5,7,
90001627534111,5,1,6,58,2,5,5,
90001176791051,4,1,6,119,3,5,14,
90001814665380,5,1,6,71,3,5,7,
90001433263340,5,1,6,71,3,5,9,
90001424904221,5,1,6,49,3,5,3,
90001740012920,3,1,6,79,3,5,12,
6082155220,5,1,7,81,2,5,9,
90000219377990,5,1,6,219,4,5,9,
90001156708921,5,1,6,86,3,5,10,
6079780,5,1,7,84,4,5,0,
879065430,5,1,6,87,2,5,11,
7766070,5,1,6,22,2,5,4,
90000627955960,5,1,6,16,3,5,5,
90000220356851,5,1,6,91,3,5,18,
90000012653600,5,1,6,40,4,5,10,
90001814625080,5,1,6,38,3,5,3,
90001277208150,5,2,6,27,2,5,0,
878587071,5,1,6,63,4,5,3,
367175840,5,1,6,147,3,5,10,
2856080,5,1,6,87,3,5,13,
4372570,5,1,6,20,3,5,2,
90000244680771,5,1,6,47,3,5,5,
90000227260900,4,1,6,28,4,5,6,
701993471,5,1,6,191,3,5,7,
90001860268620,4,1,6,318,3,5,12,
90001655292211,5,1,6,126,3,5,4,
3915691,5,1,6,82,2,5,10,
5034130290,5,2,5,181,1,5,0,
90000469211991,5,1,6,251,3,5,12,
90000001117880,5,2,5,65,2,5,6,
90001388561401,5,1,6,29,3,5,5,
633449230,5,1,6,87,2,5,3,
90000908413070,5,1,6,580,3,5,14,
367176050,5,1,6,17,2,5,0,
878439991,5,1,6,18,4,5,2,
404170160,5,1,7,140,3,5,14,
90000198833271,5,1,6,148,3,5,6,
90001640893280,5,1,6,15,4,5,5,
406012380,5,1,6,202,3,5,10,
3973211,3,1,6,377,3,5,16,
428550620,5,1,6,165,3,5,9,
90001656355980,5,1,6,37,3,5,8,
90000220238831,5,1,6,57,4,5,9,
855486500,5,1,6,29,2,5,3,
90000909534020,5,1,6,165,4,5,10,
90000906824570,5,1,6,28,2,5,5,
90000851931940,5,1,5,40,1,5,10,
6105679320,5,1,7,138,2,5,2,
90001376965831,5,1,6,190,3,5,16,
194688831,5,1,6,72,3,5,14,
869277550,5,1,6,98,3,5,0,
5408911,5,1,6,51,4,5,0,
90000260683660,5,1,6,57,4,6,2,
628256470,5,1,7,17,3,3,0,
90001799209790,5,1,6,51,2,5,8,
5677720,4,1,6,48,3,5,13,
90000919706130,5,1,6,49,2,5,7,
2981131,5,1,6,146,1,5,10,
146139231,5,1,6,9,4,5,0,
328709860,4,1,7,70,2,5,10,
6162271,5,1,6,76,3,5,4,
879154370,5,1,6,9,3,5,0,
856618271,5,1,6,22,2,5,12,
879484880,5,1,6,282,4,5,12,
90000573297881,2,2,5,13,2,5,18,
90001624707480,5,1,6,54,3,5,3,
296925320,5,1,6,111,5,5,10,
887432170,5,1,6,170,3,5,15,
779199150,5,1,6,30,3,5,3,
2901100,5,1,6,142,4,5,6,
90001798310860,5,1,6,327,3,5,11,
90000972342070,5,2,7,83,4,5,7,
90000311118910,5,1,6,96,3,5,8,
855185450,5,1,7,22,3,5,4,
90000012398820,5,1,6,35,3,5,3,
258853540,5,1,6,8,2,1,0,
90000977269350,5,1,6,35,4,5,10,
202030481,5,1,6,15,3,5,7,
5002499791,5,1,7,82,3,5,6,
172574861,5,1,6,43,4,5,6,
90000254350810,5,1,6,45,1,5,0,
90000012731521,5,1,6,32,3,5,7,
707638701,5,1,6,26,2,5,7,
7942560,5,1,6,78,2,5,6,
90002025446460,5,1,6,60,3,5,0,
90000257269290,5,1,5,42,2,5,3,
90000254299391,5,1,7,70,2,5,6,
5046511990,5,1,6,201,2,5,11,
90000260663040,5,1,6,23,3,5,3,
90000883592960,5,1,7,13,2,5,0,
90001428836900,5,1,6,25,3,5,1,
90000236967641,5,1,6,90,3,5,8,
90000012864940,2,2,6,122,2,5,16,
1008952440,5,1,6,228,3,5,7,
6146730,5,1,6,15,3,5,0,
164896121,5,1,6,83,3,5,6,
90001624589671,5,1,6,15,3,5,9,
143667000,5,1,6,26,3,5,7,
90000468467300,5,1,6,145,3,5,9,
90001692612251,5,1,6,81,3,5,8,
466990790,5,1,6,16,3,5,5,
202554661,5,1,6,57,2,5,6,
403850441,5,1,6,163,2,5,8,
589475990,5,1,5,250,3,5,16,
180638401,5,1,6,40,3,5,6,
90001724428730,5,1,6,102,3,5,11,
867507331,5,1,7,10,3,5,7,
261669841,5,1,6,229,3,5,14,
196134850,4,2,5,81,1,5,5,
90000995325321,5,1,6,42,3,5,6,
90001562786671,5,1,6,123,3,5,8,
2722780,4,1,6,318,4,5,14,
90001797985180,5,1,6,119,3,5,5,
90001813061061,5,1,6,61,3,5,1,
4699730,5,1,6,91,3,5,12,
90001715510961,5,1,6,158,3,5,5,
90000001017590,5,1,6,174,3,5,9,
299422620,5,1,6,87,2,5,6,
90001845266281,5,1,6,26,3,5,4,
152535711,5,1,6,18,3,5,3,
5102487661,5,1,6,99,2,5,0,
6012051531,5,2,5,161,3,5,9,
90001884718730,5,1,7,21,2,6,1,
4158470,5,1,6,309,4,5,14,
90001422950201,5,1,6,51,3,5,10,
6792941,5,1,6,70,2,5,1,
90000219480881,5,1,6,68,3,5,6,
6033966041,5,1,6,102,3,5,11,
1099831330,4,1,6,39,3,5,4,
6102550721,5,1,6,30,3,5,9,
90000996214111,5,1,6,32,4,5,5,
90001819967570,5,1,6,100,3,5,0,
90001617207160,5,1,7,113,3,5,0,
536675890,5,1,6,21,2,5,9,
90000263723790,5,1,6,13,1,5,6,
90000013089011,5,1,6,81,3,5,2,
90000199025850,5,1,6,56,2,5,2,
4580351,5,1,7,36,4,5,0,
633402931,5,1,6,46,4,5,2,
6061726720,5,1,6,34,5,5,4,
90001967276610,5,1,6,54,3,5,5,
90000908722580,5,1,6,464,3,5,11,
879051470,5,1,7,166,2,5,8,
90000445380521,5,1,6,49,3,5,9,
163562291,5,1,6,288,3,5,13,
5922421,5,1,6,29,3,5,1,
2729040,5,1,6,104,4,5,9,
90001717739190,5,1,6,87,3,5,0,
2802551,5,1,6,18,3,0,4,
649651640,5,1,6,86,4,5,2,
415758941,5,1,7,138,3,5,2,
90001439714070,5,1,6,72,3,5,1,
90000255371931,5,1,6,49,4,5,9,
90000852730871,5,1,6,132,3,5,11,
14553741,5,1,6,194,3,5,6,
90000384068480,4,1,6,631,2,5,17,
90001422630451,5,1,6,165,3,5,14,
683316041,5,1,6,72,3,5,6,
90000884869290,5,1,6,55,3,5,6,
90000285023661,5,2,5,57,2,5,0,
3618700,5,1,6,24,3,5,2,
90001200599851,5,1,6,37,3,5,8,
144526140,5,1,6,171,2,5,9,
90000000972611,5,1,6,94,3,5,8,
428673500,5,1,6,37,3,5,4,
90000220455150,5,1,6,163,3,5,13,
90000227336740,5,1,6,35,3,5,0,
5276921,5,1,6,329,4,5,13,
396433601,5,1,6,66,2,5,11,
90001817340210,5,1,6,151,3,5,0,
90001056711140,5,1,6,42,3,5,10,
6061525990,5,1,6,33,3,5,2,
1125048431,5,1,6,22,3,5,0,
90001819396100,5,1,7,42,3,5,0,
5227191,5,1,6,108,3,5,5,
878439490,5,1,6,51,2,5,9,
142736941,5,1,6,16,2,5,0,
90001817563491,5,1,5,38,2,5,2,
180631921,5,1,6,177,2,5,8,
90001966214160,5,1,7,18,4,5,3,
776347220,5,1,6,215,3,5,14,
90001178977671,5,1,6,99,3,5,10,
90000995374211,5,1,6,133,3,5,11,
90000384982721,5,1,6,416,2,5,16,
90000266006410,3,2,5,35,2,5,16,
705651630,5,1,6,104,4,5,2,
90001819091430,4,1,6,11,2,5,6,
90001164733320,5,1,6,192,3,5,12,
90000261271631,5,1,6,21,2,6,3,
90000287995770,5,1,6,81,4,5,1,
776349731,5,1,6,36,3,5,8,
144444030,5,1,6,52,3,5,4,
90001823436540,4,1,6,14,3,5,7,
856619160,5,1,6,51,2,5,7,
7970850,5,1,6,97,3,5,14,
90001426149301,5,1,6,64,3,5,0,
90000572975751,5,1,6,40,3,5,8,
90002002648910,4,1,6,103,2,5,15,
90001723490810,5,1,6,119,3,5,4,
90000397797440,5,1,6,48,1,5,3,
857798821,5,1,7,41,2,5,4,
7048021,5,1,6,77,4,5,4,
172243301,5,1,6,58,3,5,7,
90000237468060,5,1,6,123,3,5,2,
90000384197750,5,1,6,52,2,5,13,
3760750,5,1,6,219,4,5,4,
6892110,5,1,6,287,2,5,9,
90001880926560,5,1,7,406,1,5,0,
5671890,5,1,6,148,1,5,2,
4583310,5,1,6,46,3,5,3,
90000327622120,4,1,6,32,2,5,0,
90000230513580,5,1,7,13,4,5,0,
244381641,5,1,6,36,3,5,10,
779200400,5,1,6,12,3,5,0,
90001638131030,5,1,6,51,2,5,3,
90000250058241,5,1,6,51,3,5,2,
422369921,5,1,6,332,3,5,11,
146794621,3,1,6,167,3,5,6,
90001975209401,5,1,6,26,3,5,7,
90001798944580,5,1,6,75,3,5,12,
90000571275320,5,1,6,53,3,5,10,
196958451,5,1,6,71,3,5,5,
1032018400,4,1,6,27,2,5,11,
433304060,5,1,6,36,3,5,3,
90000995519421,5,1,6,394,4,5,14,
705651200,5,1,6,34,2,5,7,
886987010,4,1,6,234,3,5,12,
428491461,5,1,6,44,3,5,0,
90001347870270,5,1,7,151,3,5,13,
90000244732860,5,1,6,47,3,5,8,
422596360,5,1,6,130,2,5,14,
90000236983350,5,1,6,115,2,5,7,
90001889927640,5,1,6,13,2,5,6,
90000312189371,5,1,6,239,3,5,6,
152536230,5,1,7,239,3,5,6,
3212410,5,1,6,350,4,5,10,
5047154341,4,2,5,94,3,5,16,
880526821,5,1,6,37,2,5,1,
7493670,5,1,6,40,2,5,9,
180599271,5,1,6,245,3,5,16,
2762460,5,1,6,210,3,5,7,
90001739298550,5,1,7,121,3,5,2,
90000823385960,5,1,6,37,4,5,7,
15322960,5,1,6,133,3,5,12,
90001738185391,5,1,6,211,2,5,10,
2972570,5,1,6,36,3,5,2,
90000220310950,5,1,6,45,3,5,3,
90001376256900,5,1,6,166,3,5,9,
90000220488141,5,1,6,34,2,5,9,
90001200748130,5,1,6,67,4,5,1,
5227201,5,1,6,212,3,5,10,
155696811,5,1,6,38,2,5,9,
90000220273050,5,1,6,19,3,5,5,
193763200,5,1,6,112,2,5,0,
835206781,4,1,6,14,3,0,3,
90000250516461,5,1,6,35,3,5,0,
90000230127350,5,1,6,41,2,5,6,
90001427240471,5,1,6,88,2,5,10,
90001693332181,5,1,6,39,3,5,12,
491021531,5,1,6,140,2,5,10,
1107031170,5,1,6,94,3,5,4,
152549711,5,1,6,306,3,5,8,
90001583764230,5,1,6,134,2,5,9,
90000977208370,5,1,6,45,3,5,5,
196931900,5,1,6,44,3,5,0,
5436521,5,1,6,87,3,5,5,
90001170340231,5,1,6,125,4,5,0,
186673300,5,1,6,12,3,0,5,
433141290,5,1,6,64,3,5,1,
5092943340,4,2,6,25,3,5,6,
90001821685470,5,1,7,16,2,5,5,
90000573545920,5,1,6,159,3,5,12,
673544071,5,1,6,131,2,5,8,
90001814760320,5,1,7,76,3,5,4,
708107011,5,2,6,77,1,5,9,
8038440,5,1,5,150,3,5,10,
6629011,5,1,6,35,2,5,3,
3048531,3,1,6,65,3,5,6,
711929611,5,2,5,11,2,5,11,
90001049925020,5,1,6,90,2,5,6,
90002041912951,5,2,5,68,2,5,0,
90000261204991,5,1,6,45,3,5,7,
1012963071,5,1,6,24,3,5,8,
90001008174940,5,1,6,34,3,5,4,
10004580,5,1,6,91,2,5,15,
90000583687831,5,1,6,64,3,5,4,
90000907165190,5,1,6,173,2,5,9,
90000332766370,5,1,7,14,4,5,0,
3994300,5,1,6,50,2,5,0,
7228340,4,1,7,126,2,5,9,
612001901,5,1,6,314,4,5,15,
90000311907040,5,1,6,251,4,5,9,
14565201,5,1,6,136,3,5,10,
90000331823631,5,1,6,97,1,5,0,
626025671,5,1,7,43,2,5,6,
90000258779530,5,1,6,89,4,5,5,
318825481,5,1,6,114,3,5,0,
6178860,5,1,6,19,3,5,7,
90001895913350,5,1,6,137,2,5,13,
90001947066631,5,1,6,117,3,5,6,
90000572437951,5,1,6,117,2,5,5,
850906510,5,1,6,10,3,0,3,
1012774981,5,1,6,89,4,5,3,
323948180,5,1,6,39,2,5,11,
3078000,5,1,6,107,3,5,4,
887392941,5,1,7,13,3,5,0,
328469111,5,1,6,132,2,5,16,
5271880,5,1,6,11,3,5,3,
90000657620290,5,1,6,68,2,5,7,
7661191,5,1,6,24,3,5,7,
202028671,5,1,6,17,4,5,1,
553168981,5,2,6,72,3,5,7,
1107031171,5,1,6,94,3,6,0,
90000001102270,5,1,6,75,3,5,1,
153393941,5,1,6,1247,3,5,1,
2901101,5,1,6,142,4,5,0,
659325240,5,1,6,151,4,5,2,
849621061,4,1,6,32,2,5,9,
90000883175350,5,1,6,160,4,5,10,
847968471,5,1,6,156,2,5,5,
90001377469611,5,1,7,109,4,5,2,
186677810,5,1,7,288,2,5,11,
90000236657881,5,1,6,89,3,5,0,
90000332180620,5,1,7,47,3,5,0,
433231831,5,1,6,136,3,5,5,
1032018351,5,1,6,152,2,5,12,
90001975254901,5,1,6,252,2,5,10,
857086650,5,2,5,82,2,5,10,
90001675907120,5,1,6,414,2,5,6,
90000909238531,5,1,6,132,2,5,8,
4353571,5,1,6,5,2,5,0,
90001619553681,5,1,6,73,3,5,4,
5202183260,5,1,6,6,3,5,3,
90000572750151,5,1,6,117,3,5,0,
90001964291430,5,1,6,47,3,5,1,
90000260218400,5,1,6,35,3,5,4,
90000384281180,4,1,6,113,3,5,14,
176107471,5,1,6,22,2,5,5,
90002025302620,5,1,6,152,2,5,0,
880494160,5,1,6,21,2,5,4,
90000572271160,5,1,6,108,2,5,7,
4034211,5,1,7,73,2,5,7,
877080961,5,1,6,82,3,5,0,
90001576893630,5,1,7,175,4,5,4,
90000569827551,5,1,6,107,4,5,10,
879136361,5,1,6,7,2,5,1,
1089162120,5,1,6,37,3,5,6,
90001916732110,5,1,6,54,3,5,8,
90000219864900,5,1,6,175,3,5,10,
90000119462431,5,1,7,23,3,5,4,
2380180,5,1,7,65,4,5,3,
6917820,5,1,6,20,3,5,2,
90000385169050,5,1,6,85,2,5,5,
2656921,3,2,5,38,4,5,11,
877171570,5,1,6,21,4,5,0,
724952030,5,1,6,27,3,5,4,
90001817067011,5,1,6,30,1,5,0,
90000824404660,5,1,6,145,2,5,11,
90000330406311,5,1,6,402,3,5,14,
878587811,5,1,6,17,2,5,0,
616462570,5,1,6,77,3,5,12,
90000285174251,5,1,6,38,3,5,4,
90001005676950,5,1,6,55,3,5,0,
90000573140061,5,1,6,33,3,5,4,
90000264383160,5,1,6,38,3,5,1,
90000012501600,5,1,6,95,3,5,0,
500593710,5,1,6,82,2,5,10,
90001655190441,5,1,6,90,4,5,7,
318649050,5,1,6,95,2,5,12,
90000331615210,4,1,6,28,3,5,0,
7786661,5,1,6,85,2,5,9,
4679811,5,1,6,29,2,5,0,
90000012587110,5,1,6,20,2,5,9,
90000284635561,5,1,6,94,2,5,3,
90000327549600,5,1,6,44,3,5,6,
90000776864991,5,1,7,19,4,5,1,
538880050,5,1,6,73,4,5,1,
776356130,5,1,6,70,3,5,4,
91301410,5,1,7,70,2,5,0,
90001375377540,5,1,6,48,3,5,6,
90000219780510,5,1,6,17,3,5,0,
200427941,4,2,5,34,2,5,7,
90000597544531,5,1,6,116,3,5,14,
193632110,5,1,6,12,2,5,4,
90001904962550,5,1,6,136,3,5,8,
90000256930160,5,1,6,60,2,5,6,
90001426306451,5,1,6,52,3,5,12,
7085711,4,1,6,137,2,5,4,
90000265351311,5,1,5,71,3,5,1,
90000863162941,5,1,6,98,3,5,7,
146136611,5,1,6,20,2,5,4,
199533450,5,1,6,63,3,5,5,
90000776612171,5,1,6,55,3,5,12,
4661081,4,1,5,148,3,5,14,
1090187191,5,1,6,17,3,5,7,
164896210,5,1,6,97,3,5,6,
90001907550810,5,1,6,295,2,5,12,
145314181,5,1,7,59,3,5,11,
187299480,5,1,7,7,2,5,4,
615846870,5,1,6,327,3,5,10,
90000569467171,5,1,6,31,2,5,6,
90001814079711,5,1,6,17,3,5,3,
90001707607061,5,1,6,199,3,5,7,
4320681,5,1,6,9,2,5,2,
90001890504591,5,1,6,31,4,5,9,
3363800,5,1,6,480,2,5,8,
90001428693390,5,2,5,36,1,5,6,
90000249995810,5,1,6,40,3,5,4,
90000312103371,5,1,6,51,3,5,12,
5004994671,5,1,7,80,3,5,8,
90000848285590,5,1,6,214,3,5,0,
3788860,5,1,7,7,2,5,1,
90000219922611,5,1,6,55,3,5,7,
877798371,5,1,7,294,2,5,9,
90000359265131,5,1,6,43,3,5,16,
703300570,5,1,6,15,3,5,2,
5781840,5,1,6,10,2,0,0,
90000001008561,5,1,7,27,3,5,3,
172566570,5,1,6,9,3,5,0,
724946111,5,1,6,20,2,5,2,
878588200,4,1,6,27,3,5,9,
707688481,5,1,6,35,2,5,5,
90001407572011,5,1,6,24,2,5,8,
634837660,5,1,7,510,2,5,15,
90000466455971,5,1,6,33,3,5,12,
145938080,5,1,6,22,3,5,3,
416362241,5,1,6,45,3,5,10,
90000012711021,5,1,6,91,3,5,8,
90001625459051,4,1,6,174,3,5,12,
90000246332580,5,1,6,56,3,5,6,
90001178361980,5,1,6,73,3,5,0,
90001425362191,5,1,6,66,3,5,0,
6164561,5,1,6,26,3,5,3,
3389600,5,1,6,82,4,5,5,
90000890266930,5,1,6,91,2,5,15,
90001925154820,5,1,6,96,2,5,8,
428496211,5,1,6,10,2,5,2,
90001692057370,5,1,6,90,1,5,4,
422363481,5,1,6,26,4,5,0,
201429011,5,1,6,52,3,5,10,
146407170,5,1,6,54,3,5,4,
186673301,5,1,6,12,3,0,7,
4075800,5,1,6,276,3,5,6,
428474301,5,1,6,274,4,5,11,
90001717282280,5,1,6,268,3,5,0,
180668840,5,1,6,416,4,5,12,
4104730,5,1,6,433,3,5,9,
90000231164691,5,1,6,83,3,5,0,
90001512478521,4,1,6,59,2,5,7,
90001816901950,5,1,6,27,2,5,5,
90000977243480,4,2,5,15,2,5,0,
609084370,5,1,6,283,4,5,7,
491022131,5,1,6,157,3,5,2,
90001625634530,5,1,6,52,2,5,5,
7751071,5,1,6,221,4,5,15,
2923511,5,1,6,49,3,5,3,
629576681,5,1,6,48,2,5,2,
3943420,5,1,6,131,1,5,3,
720821941,5,1,7,10,6,5,1,
879137450,5,1,6,44,4,5,0,
90001675964851,5,1,6,40,3,5,0,
258854471,5,1,6,59,3,5,9,
193580330,5,1,6,67,2,5,4,
197919720,5,1,6,93,2,5,15,
90001579976340,5,1,6,25,3,5,4,
202028691,5,1,6,136,2,5,9,
4313860,4,1,7,93,4,5,1,
3655180,5,1,6,72,3,5,4,
90001815928671,5,1,6,64,3,5,5,
90000257272841,5,1,6,22,3,5,4,
4008130,5,1,6,69,3,5,0,
90000385131200,5,1,6,118,3,5,12,
90001389909830,5,1,7,23,2,5,8,
1024199061,5,1,6,21,3,5,1,
90000777758780,5,1,6,33,3,5,3,
152549701,5,1,6,331,4,5,9,
90001680605291,5,1,6,46,3,5,8,
553165211,5,1,7,17,2,5,9,
4194950,5,1,5,17,1,5,6,
90001832933130,5,1,6,47,2,5,6,
5969241,5,1,6,184,4,5,5,
5089961,5,1,6,31,4,5,7,
90000596316651,5,1,6,388,3,5,0,
187118321,5,1,6,106,3,5,9,
856264401,5,1,6,113,2,5,13,
5051896220,5,1,6,405,3,5,16,
428850440,5,1,6,69,3,5,0,
3220380,5,1,7,192,2,5,10,
90001812926340,5,1,6,61,3,5,0,
333394541,5,1,6,62,3,5,6,
90001280652490,5,1,6,50,2,5,11,
90000255901141,5,1,6,37,2,5,1,
90000219698190,5,1,6,12,4,5,7,
180621240,5,1,6,16,4,5,1,
90001426478621,5,1,6,141,3,5,6,
317414301,5,1,6,390,4,5,7,
90001799922271,5,1,6,121,4,5,9,
1123767820,5,1,6,81,2,5,0,
90000222150590,5,1,6,24,3,5,6,
90001422588040,5,1,6,124,3,5,8,
90000441866601,5,1,6,437,2,5,14,
3865670,5,1,6,112,4,5,2,
90000001171240,5,1,6,40,3,5,0,
7643661,5,1,6,111,3,5,4,
90000249306331,5,1,6,29,3,5,0,
428435470,5,1,6,264,4,5,7,
633376600,5,1,6,58,3,5,6,
616462560,5,1,6,154,3,5,6,
90001942528320,5,1,6,27,2,5,6,
90002002456780,5,1,6,157,2,5,5,
616328991,5,1,6,89,3,5,6,
147620411,5,1,6,39,2,5,5,
196898890,5,1,7,190,2,5,8,
90001723569580,5,2,6,137,2,5,0,
90001427192971,5,1,6,15,2,5,0,
776355061,5,1,6,68,3,5,3,
90001563218321,5,1,6,105,2,5,3,
857091420,5,1,6,406,2,5,13,
